title,url,category,filetype,slide_count,publishing_consultancy,description
"Viable System Model &#40;VSM&#41;",https://flevy.com/browse/flevypro/viable-system-model-vsm-7157,"Organization, Change, & HR",PowerPoint,33,"LearnPPT Consulting","Explore the Viable System Model (VSM) framework, crafted by ex-McKinsey and Big 4 consultants, to enhance organizational viability and adaptability."
"4 Zones of Organizational Energy",https://flevy.com/browse/flevypro/4-zones-of-organizational-energy-8882,"Organization, Change, & HR",PowerPoint,35,"LearnPPT Consulting","Explore the 4 Zones of Organizational Energy, crafted by ex-McKinsey and Big 4 consultants. Enhance performance by aligning emotions with strategy."
"Types and Symptoms of Poor Time Management",https://flevy.com/browse/flevypro/types-and-symptoms-of-poor-time-management-3366,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","Explore this PPT by ex-McKinsey and Big 4 consultants on time management challenges. Identify symptoms and archetypes to enhance executive productivity."
"Corporate Philanthropy Primer",https://flevy.com/browse/flevypro/corporate-philanthropy-primer-3954,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Explore our Corporate Philanthropy Primer, crafted by ex-McKinsey and Big 4 consultants. Learn to strategically align giving with business goals."
"Organizational DNA Primer",https://flevy.com/browse/flevypro/organizational-dna-primer-4109,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Explore the Organizational DNA Primer by ex-McKinsey & Big 4 consultants. Understand structure, decision rights, and motivators to enhance execution and performance."
"Virtual Work: Digital Facilitation Methods",https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-methods-5244,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore digital facilitation methods for virtual work, crafted by ex-McKinsey and Big 4 consultants. Master Double Diamond, Open Space, and Sociocracy 3.0."
"Designing for Urgency",https://flevy.com/browse/flevypro/designing-for-urgency-3286,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Explore strategies for organizational agility and urgency in this PPT by ex-McKinsey & Big 4 consultants. Gain insights to navigate the digital landscape effectively."
"Virtual Work: Corporate Culture",https://flevy.com/browse/flevypro/virtual-work-corporate-culture-5464,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Explore 12 guiding principles for cultivating a vibrant virtual workplace culture, crafted by ex-McKinsey & Big 4 consultants. Enhance leadership strategies today."
"Stakeholder Analysis and Engagement Framework Primer",https://flevy.com/browse/flevypro/stakeholder-analysis-and-engagement-framework-primer-9173,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","Explore a comprehensive 8-phase Stakeholder Analysis and Engagement Framework, crafted by ex-McKinsey and Big 4 consultants, to enhance stakeholder dynamics."
"6 Core Skills of the Social Leader",https://flevy.com/browse/flevypro/6-core-skills-of-the-social-leader-3379,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Explore the 6 Core Skills of the Social Leader, crafted by ex-McKinsey and Big 4 consultants. Enhance your org's social media literacy for strategic advantage."
"Holacracy Framework",https://flevy.com/browse/flevypro/holacracy-framework-7209,"Organization, Change, & HR",PowerPoint,32,"LearnPPT Consulting","Explore the Holacracy Framework, crafted by ex-McKinsey & Big 4 consultants. Discover self-organization models, roles, and Zappos' case study for adaptive governance."
"Lean Product Development: Talent Development",https://flevy.com/browse/flevypro/lean-product-development-talent-development-5823,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore Lean Product Development: Talent Development, crafted by ex-McKinsey & Big 4 consultants. Enhance L&D in manufacturing with actionable insights and templates."
"HR Policies - Implementation Toolkit",https://flevy.com/browse/marketplace/hr-policies-implementation-toolkit-5403,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","HR Policies Implementation Toolkit (Excel): Download step-by-step templates, self-assessment dashboard, RACI matrix & maturity diagnostics for effective HR strategy execution."
"Accelerated Transformation & Turnaround",https://flevy.com/browse/marketplace/accelerated-transformation-and-turnaround-7624,"Organization, Change, & HR",PowerPoint,316,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Transformation Initiatives."
"Kanban Board: Governance, Risk, and Compliance",https://flevy.com/browse/marketplace/kanban-board-governance-risk-and-compliance-5932,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","Kanban Board Excel template for Governance, Risk, and Compliance (GRC). Download to manage risk, IT governance, and compliance workflows effectively."
